Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Corte de camino vecinal #700,El evento generó pérdidas materiales moderadas.,Infraestructura,-34.293938,-57.551842,20/10/2023
Rescate de animales #701,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-31.08315,-67.4453,28/04/2024
Rescate de animales #702,El evento generó pérdidas materiales moderadas.,Infraestructura,-31.601067,-63.646389,11/06/2015
Incendio rural #703,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-51.973903,-71.236166,18/08/2017
Falla eléctrica rural #704,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-28.496108,-71.961512,09/06/2021
Corte de camino vecinal #705,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-47.14055,-53.232348,11/02/2023
Inundación rural #706,El evento generó pérdidas materiales moderadas.,Climático,-51.606497,-69.918613,27/04/2018
Inundación rural #707,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-44.367958,-58.359926,11/06/2015
Incendio rural #708,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-32.445929,-70.004498,25/01/2016
Falla eléctrica rural #709,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-25.131832,-71.594498,04/01/2019
Sequía prolongada #710,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-41.373565,-53.772646,21/02/2024
Plaga en cultivos #711,El evento generó pérdidas materiales moderadas.,Ambiental,-32.93922,-57.163354,18/01/2018
Hallazgo arqueológico #712,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-51.473754,-54.819851,08/04/2016
Tormenta severa #713,El evento generó pérdidas materiales moderadas.,Infraestructura,-34.215013,-57.527132,31/05/2020
Incendio rural #714,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-23.706468,-71.184782,09/11/2021
Falla eléctrica rural #715,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-46.105163,-67.058122,12/08/2019
Rescate de animales #716,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-35.789584,-53.453141,25/11/2022
Sequía prolongada #717,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-31.599784,-60.8261,06/07/2022
Accidente agrícola #718,El evento generó pérdidas materiales moderadas.,Agricultura,-32.433838,-60.351209,08/11/2019
Rescate de animales #719,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-54.604075,-54.345386,31/08/2016
Falla eléctrica rural #720,El evento generó pérdidas materiales moderadas.,Infraestructura,-52.454582,-63.421217,01/09/2020
Sequía prolongada #721,Autoridades rurales intervinieron para controlar la situación.,Climático,-37.764403,-62.214841,13/09/2017
Plaga en cultivos #722,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-39.390784,-57.074144,31/03/2019
Corte de camino vecinal #723,El evento generó pérdidas materiales moderadas.,Ambiental,-44.253908,-53.39625,10/01/2020
Incendio rural #724,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-40.980489,-62.078814,11/05/2023
Corte de camino vecinal #725,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-33.323704,-55.252727,01/01/2015
Accidente agrícola #726,El evento generó pérdidas materiales moderadas.,Agricultura,-42.646356,-72.387358,22/04/2021
Falla eléctrica rural #727,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-28.907842,-61.201001,02/07/2017
Sequía prolongada #728,El evento generó pérdidas materiales moderadas.,Climático,-51.687141,-59.99234,14/01/2023
Sequía prolongada #729,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-22.209255,-67.514337,09/01/2015
Sequía prolongada #730,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-24.506178,-63.405346,08/11/2020
Plaga en cultivos #731,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-34.23104,-69.65536,20/03/2024
Plaga en cultivos #732,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-26.965159,-69.593135,22/07/2024
Corte de camino vecinal #733,El evento generó pérdidas materiales moderadas.,Climático,-23.494698,-56.331942,16/10/2018
Corte de camino vecinal #734,El evento generó pérdidas materiales moderadas.,Ambiental,-32.612472,-53.898098,08/08/2021
Falla eléctrica rural #735,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-29.968726,-62.15886,05/07/2016
Tormenta severa #736,El evento generó pérdidas materiales moderadas.,Emergencia,-28.443229,-54.84128,08/11/2019
Tormenta severa #737,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-27.281699,-71.377144,04/10/2022
Tormenta severa #738,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-37.860256,-65.614416,17/05/2022
Accidente agrícola #739,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-22.23782,-53.604921,30/10/2021
Hallazgo arqueológico #740,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-34.514169,-55.328044,29/01/2020
Inundación rural #741,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-30.796272,-54.322002,29/09/2020
Accidente agrícola #742,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-33.778302,-67.54312,04/02/2022
Hallazgo arqueológico #743,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-36.55529,-60.444013,15/11/2018
Corte de camino vecinal #744,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-38.667423,-61.801917,19/12/2022
Plaga en cultivos #745,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-25.165774,-64.841079,25/06/2022
Rescate de animales #746,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-42.050409,-72.412168,22/02/2015
Accidente agrícola #747,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-21.559899,-59.490498,20/08/2015
Incendio rural #748,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-29.377806,-72.837719,22/08/2016
Falla eléctrica rural #749,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-25.486797,-58.340404,17/02/2024
Accidente agrícola #750,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-46.921754,-57.421703,12/09/2024
Inundación rural #751,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-41.823142,-53.88761,16/12/2023
Sequía prolongada #752,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-54.559182,-68.347507,07/09/2022
Falla eléctrica rural #753,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-31.042612,-60.223536,16/12/2021
Tormenta severa #754,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-34.484843,-57.588992,20/06/2023
Inundación rural #755,El evento generó pérdidas materiales moderadas.,Infraestructura,-21.562587,-71.973386,03/03/2017
Rescate de animales #756,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-53.618436,-67.778199,12/12/2016
Hallazgo arqueológico #757,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-26.235517,-73.384275,18/12/2017
Hallazgo arqueológico #758,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-23.42664,-61.263953,25/03/2020
Tormenta severa #759,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-28.143122,-62.221716,04/09/2023
Sequía prolongada #760,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-22.462418,-62.827571,26/10/2015
Rescate de animales #761,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-36.535275,-65.22995,26/10/2023
Accidente agrícola #762,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-43.71596,-66.103645,02/12/2018
Tormenta severa #763,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-21.114543,-56.614388,13/06/2017
Incendio rural #764,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-43.235752,-68.572869,13/04/2022
Tormenta severa #765,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-22.397508,-59.507697,15/03/2022
Plaga en cultivos #766,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-46.275921,-58.6585,07/08/2018
Rescate de animales #767,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-27.704231,-64.366084,12/04/2015
Inundación rural #768,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-37.52758,-54.061658,29/06/2015
Rescate de animales #769,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-33.684275,-69.17898,16/11/2016
Accidente agrícola #770,El evento generó pérdidas materiales moderadas.,Climático,-48.010295,-56.510652,22/01/2022
Plaga en cultivos #771,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-31.67452,-73.013065,07/11/2024
Sequía prolongada #772,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-52.509567,-69.851161,15/01/2023
Rescate de animales #773,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-27.064943,-54.824775,28/10/2017
Plaga en cultivos #774,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-41.248767,-67.013713,28/07/2019
Corte de camino vecinal #775,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-33.191627,-60.823838,15/05/2019
Tormenta severa #776,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-26.159458,-66.167147,24/06/2023
Corte de camino vecinal #777,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-44.754076,-71.726643,21/08/2020
Falla eléctrica rural #778,El evento generó pérdidas materiales moderadas.,Ambiental,-27.047839,-72.868207,01/08/2023
Rescate de animales #779,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-29.610367,-57.166206,02/10/2016
Rescate de animales #780,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-50.101432,-59.615575,11/07/2024
Sequía prolongada #781,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-25.257924,-70.601836,01/12/2023
Incendio rural #782,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-41.601222,-62.275728,21/06/2015
Inundación rural #783,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-29.791364,-58.618284,15/12/2015
Plaga en cultivos #784,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-49.527552,-68.973847,17/05/2017
Inundación rural #785,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-48.833829,-57.106969,12/05/2024
Incendio rural #786,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-33.081067,-72.000536,22/07/2024
Corte de camino vecinal #787,Autoridades rurales intervinieron para controlar la situación.,Climático,-48.287802,-61.597789,14/07/2022
Sequía prolongada #788,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-32.713919,-71.449076,17/09/2018
Corte de camino vecinal #789,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-38.480718,-66.768905,12/12/2021
Inundación rural #790,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-35.771232,-66.027885,24/05/2022
Plaga en cultivos #791,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-44.350697,-57.393968,19/07/2018
Plaga en cultivos #792,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-50.433602,-58.474058,27/12/2022
Falla eléctrica rural #793,El evento generó pérdidas materiales moderadas.,Ambiental,-42.802786,-67.237828,04/11/2024
Corte de camino vecinal #794,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-34.374659,-56.243244,09/03/2021
Hallazgo arqueológico #795,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-46.050022,-55.330115,18/08/2024
Corte de camino vecinal #796,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-33.524699,-56.840831,10/11/2015
Plaga en cultivos #797,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-24.185678,-62.192323,29/06/2021
Rescate de animales #798,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-28.643294,-66.000718,04/02/2021
Tormenta severa #799,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-39.200161,-63.036554,03/07/2017
Sequía prolongada #800,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-32.468931,-56.116372,14/06/2019
Tormenta severa #801,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-50.227396,-70.23594,17/01/2024
Tormenta severa #802,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-30.111848,-54.246907,08/05/2021
Accidente agrícola #803,El evento generó pérdidas materiales moderadas.,Infraestructura,-52.862721,-65.926579,15/06/2015
Accidente agrícola #804,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-41.804834,-54.68301,25/06/2015
Incendio rural #805,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-43.981582,-59.073407,19/11/2024
Inundación rural #806,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-36.492098,-69.936079,05/11/2020
Plaga en cultivos #807,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-32.786557,-56.372884,01/05/2022
Inundación rural #808,El evento generó pérdidas materiales moderadas.,Infraestructura,-37.443359,-66.265591,17/10/2020
Sequía prolongada #809,El evento generó pérdidas materiales moderadas.,Ambiental,-24.836154,-73.364747,24/09/2024
Hallazgo arqueológico #810,El evento generó pérdidas materiales moderadas.,Infraestructura,-47.180314,-62.951904,21/11/2024
Accidente agrícola #811,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-49.64985,-61.158584,24/02/2018
Corte de camino vecinal #812,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-27.420131,-58.734759,29/02/2024
Falla eléctrica rural #813,El evento generó pérdidas materiales moderadas.,Infraestructura,-34.913109,-60.231186,26/05/2020
Incendio rural #814,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-50.651906,-61.356873,11/08/2019
Rescate de animales #815,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-50.006587,-70.090002,05/07/2016
Rescate de animales #816,El evento generó pérdidas materiales moderadas.,Emergencia,-22.045715,-60.428735,07/01/2017
Inundación rural #817,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-39.727086,-53.148096,07/11/2024
Falla eléctrica rural #818,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-26.767638,-61.182806,22/09/2024
Tormenta severa #819,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-32.571942,-68.077326,29/11/2023
Sequía prolongada #820,El evento generó pérdidas materiales moderadas.,Emergencia,-34.919736,-68.788817,14/02/2023
Hallazgo arqueológico #821,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-48.120149,-55.87837,28/04/2019
Plaga en cultivos #822,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-51.725848,-63.744682,27/08/2020
Tormenta severa #823,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-37.886807,-71.090914,23/11/2021
Hallazgo arqueológico #824,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-26.86426,-55.112136,29/05/2020
Plaga en cultivos #825,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-42.407167,-72.609515,09/09/2023
Plaga en cultivos #826,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-28.15511,-65.684652,10/12/2020
Tormenta severa #827,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-50.447974,-63.718605,09/08/2021
Corte de camino vecinal #828,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-25.189945,-65.122743,10/08/2017
Incendio rural #829,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-37.233619,-62.844882,13/02/2017
Accidente agrícola #830,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-42.682827,-70.327039,17/03/2019
Tormenta severa #831,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-25.930785,-64.816988,22/04/2022
Tormenta severa #832,Autoridades rurales intervinieron para controlar la situación.,Seguridad Rural,-41.486559,-69.32428,06/02/2019
Rescate de animales #833,El evento generó pérdidas materiales moderadas.,Infraestructura,-42.412759,-62.124317,11/03/2021
Inundación rural #834,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-28.677388,-65.33834,05/11/2017
Corte de camino vecinal #835,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-28.374285,-54.040474,19/07/2016
Accidente agrícola #836,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-28.273242,-57.082498,15/02/2016
Incendio rural #837,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-22.204611,-73.391542,20/11/2021
Hallazgo arqueológico #838,El evento generó pérdidas materiales moderadas.,Emergencia,-40.197167,-72.186351,09/01/2016
Sequía prolongada #839,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-53.716318,-65.621317,27/06/2017
Tormenta severa #840,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-30.805402,-61.251812,30/06/2019
Hallazgo arqueológico #841,El evento generó pérdidas materiales moderadas.,Ambiental,-54.635846,-56.063363,04/09/2023
Rescate de animales #842,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-53.857282,-61.209944,06/01/2024
Accidente agrícola #843,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-32.083171,-66.12533,13/10/2020
Incendio rural #844,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-21.108217,-57.516706,06/05/2022
Plaga en cultivos #845,El evento generó pérdidas materiales moderadas.,Emergencia,-48.189447,-73.184986,17/12/2018
Corte de camino vecinal #846,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-45.327211,-56.489822,22/11/2022
Sequía prolongada #847,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-47.305953,-53.757329,15/07/2021
Plaga en cultivos #848,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-46.122345,-65.15374,06/02/2020
Rescate de animales #849,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-44.995438,-54.086183,12/03/2016
Rescate de animales #850,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-27.35299,-61.714675,02/01/2024
Falla eléctrica rural #851,El evento generó pérdidas materiales moderadas.,Emergencia,-38.556584,-68.512898,14/10/2022
Falla eléctrica rural #852,El evento generó pérdidas materiales moderadas.,Emergencia,-25.691209,-63.619612,23/10/2018
Corte de camino vecinal #853,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-28.185695,-68.982162,22/11/2017
Accidente agrícola #854,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-22.514847,-62.911664,12/11/2022
Inundación rural #855,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-51.837679,-59.689193,09/02/2015
Sequía prolongada #856,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-23.332528,-63.730613,17/03/2024
Accidente agrícola #857,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-48.785329,-58.203797,19/12/2018
Falla eléctrica rural #858,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-29.995412,-55.608779,17/02/2017
Accidente agrícola #859,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-26.56462,-66.201439,26/04/2017
Corte de camino vecinal #860,El hecho ocurrió en una zona rural afectando a productores locales.,Climático,-32.022388,-59.899806,26/09/2023
Incendio rural #861,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-26.16764,-65.890471,19/11/2021
Falla eléctrica rural #862,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-38.312618,-53.319909,15/07/2018
Inundación rural #863,El evento generó pérdidas materiales moderadas.,Infraestructura,-29.494241,-70.870958,24/09/2020
Plaga en cultivos #864,El evento generó pérdidas materiales moderadas.,Emergencia,-53.89287,-66.380576,23/11/2020
Hallazgo arqueológico #865,El evento generó pérdidas materiales moderadas.,Climático,-31.259685,-64.068553,25/08/2024
Incendio rural #866,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-47.834419,-61.589332,24/09/2022
Sequía prolongada #867,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-48.636817,-68.111595,25/08/2018
Falla eléctrica rural #868,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-42.558579,-63.275215,08/01/2018
Plaga en cultivos #869,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-25.952913,-67.767595,12/05/2017
Tormenta severa #870,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-31.675595,-56.809091,06/01/2017
Inundación rural #871,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-40.304562,-65.691891,31/01/2023
Hallazgo arqueológico #872,El evento generó pérdidas materiales moderadas.,Climático,-48.995353,-63.258245,20/08/2016
Rescate de animales #873,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-44.265274,-63.524286,11/07/2024
Rescate de animales #874,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-41.454335,-59.343865,24/10/2017
Accidente agrícola #875,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-26.474962,-71.525811,03/09/2015
Sequía prolongada #876,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-42.749576,-62.071424,08/05/2023
Inundación rural #877,Autoridades rurales intervinieron para controlar la situación.,Climático,-41.000129,-66.302645,31/01/2024
Tormenta severa #878,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-35.419588,-60.192815,15/08/2022
Inundación rural #879,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-32.111443,-63.506378,15/12/2016
Falla eléctrica rural #880,El hecho ocurrió en una zona rural afectando a productores locales.,Ambiental,-34.135432,-63.993082,05/04/2023
Hallazgo arqueológico #881,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-33.536704,-61.78143,16/08/2016
Corte de camino vecinal #882,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-43.316733,-67.073618,09/07/2024
Inundación rural #883,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-33.082094,-67.939414,28/04/2022
Sequía prolongada #884,"No se reportaron heridos, solo daños en infraestructura rural.",Emergencia,-22.172115,-65.013224,28/12/2019
Incendio rural #885,Vecinos de la zona reportaron el evento durante la madrugada.,Seguridad Rural,-47.022675,-68.341236,23/01/2017
Corte de camino vecinal #886,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-41.50045,-71.541149,05/05/2023
Falla eléctrica rural #887,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-54.103593,-65.361243,08/11/2024
Corte de camino vecinal #888,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-33.984526,-71.771619,31/07/2023
Plaga en cultivos #889,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-46.588518,-67.674407,05/12/2024
Hallazgo arqueológico #890,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-26.490396,-72.914288,10/01/2022
Sequía prolongada #891,Autoridades rurales intervinieron para controlar la situación.,Ambiental,-39.115422,-55.646585,10/06/2022
Rescate de animales #892,El evento generó pérdidas materiales moderadas.,Infraestructura,-22.035563,-59.198731,20/01/2018
Tormenta severa #893,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-33.544384,-60.465052,26/12/2016
Plaga en cultivos #894,"No se reportaron heridos, solo daños en infraestructura rural.",Seguridad Rural,-33.25604,-67.151943,29/04/2021
Falla eléctrica rural #895,"No se reportaron heridos, solo daños en infraestructura rural.",Infraestructura,-27.639936,-64.441864,23/11/2018
Plaga en cultivos #896,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-44.678521,-73.498107,07/02/2019
Hallazgo arqueológico #897,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-39.04727,-73.329499,22/02/2024
Falla eléctrica rural #898,Autoridades rurales intervinieron para controlar la situación.,Climático,-28.960447,-57.141722,07/07/2020
Accidente agrícola #899,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-42.296108,-65.059415,11/09/2021
Plaga en cultivos #900,El evento generó pérdidas materiales moderadas.,Infraestructura,-49.448837,-58.389084,15/04/2021
Plaga en cultivos #901,Vecinos de la zona reportaron el evento durante la madrugada.,Agricultura,-52.306869,-60.680878,16/05/2019
Tormenta severa #902,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-32.952461,-62.595143,17/10/2020
Plaga en cultivos #903,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-48.798156,-67.563296,06/01/2018
Falla eléctrica rural #904,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-45.74744,-60.733548,21/02/2022
Sequía prolongada #905,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-53.31251,-62.5331,08/02/2017
Corte de camino vecinal #906,Autoridades rurales intervinieron para controlar la situación.,Agricultura,-50.748667,-64.512459,31/01/2017
Accidente agrícola #907,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-54.499355,-69.047644,03/02/2015
Inundación rural #908,El evento generó pérdidas materiales moderadas.,Agricultura,-39.234728,-57.275793,18/09/2019
Corte de camino vecinal #909,Vecinos de la zona reportaron el evento durante la madrugada.,Climático,-45.938878,-65.455354,14/09/2018
Falla eléctrica rural #910,Vecinos de la zona reportaron el evento durante la madrugada.,Infraestructura,-24.546235,-68.373371,02/02/2021
Incendio rural #911,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-46.53528,-57.689881,12/04/2019
Accidente agrícola #912,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-39.331622,-57.694583,20/12/2019
Accidente agrícola #913,El evento generó pérdidas materiales moderadas.,Ambiental,-31.830961,-67.101758,04/11/2020
Hallazgo arqueológico #914,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-23.127689,-62.821012,16/08/2018
Falla eléctrica rural #915,Autoridades rurales intervinieron para controlar la situación.,Infraestructura,-42.745494,-72.432206,03/11/2017
Accidente agrícola #916,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-33.481095,-66.847474,23/06/2022
Inundación rural #917,"No se reportaron heridos, solo daños en infraestructura rural.",Climático,-41.542518,-68.516669,16/11/2016
Tormenta severa #918,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-34.728782,-65.886327,22/06/2015
Accidente agrícola #919,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-51.892347,-60.81778,02/01/2016
Incendio rural #920,El hecho ocurrió en una zona rural afectando a productores locales.,Agricultura,-33.084454,-59.122773,09/07/2023
Corte de camino vecinal #921,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-47.089063,-53.375648,16/11/2023
Sequía prolongada #922,El evento generó pérdidas materiales moderadas.,Seguridad Rural,-48.43918,-59.370375,04/11/2023
Hallazgo arqueológico #923,Autoridades rurales intervinieron para controlar la situación.,Climático,-38.499727,-64.53125,07/01/2019
Rescate de animales #924,El evento generó pérdidas materiales moderadas.,Infraestructura,-35.732141,-62.355779,22/04/2018
Falla eléctrica rural #925,Autoridades rurales intervinieron para controlar la situación.,Emergencia,-23.907884,-62.132334,18/08/2018
Rescate de animales #926,Vecinos de la zona reportaron el evento durante la madrugada.,Ambiental,-44.94713,-68.10134,10/10/2015
Falla eléctrica rural #927,El hecho ocurrió en una zona rural afectando a productores locales.,Seguridad Rural,-37.797437,-58.460016,12/02/2019
Incendio rural #928,"No se reportaron heridos, solo daños en infraestructura rural.",Agricultura,-28.615437,-68.604876,25/11/2024
Corte de camino vecinal #929,"No se reportaron heridos, solo daños en infraestructura rural.",Ambiental,-48.544439,-59.493904,01/02/2023
Rescate de animales #930,Vecinos de la zona reportaron el evento durante la madrugada.,Emergencia,-45.373611,-65.099007,03/08/2023
Corte de camino vecinal #931,El hecho ocurrió en una zona rural afectando a productores locales.,Emergencia,-32.597705,-72.602566,12/08/2018
Hallazgo arqueológico #932,El hecho ocurrió en una zona rural afectando a productores locales.,Infraestructura,-51.360124,-69.571859,15/06/2016
