Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho 583 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Delito informático,-38.008777,-57.50484,30/04/2023
Hecho 584 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Corte de servicios,-38.99041,-68.064803,25/07/2018
Hecho 585 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Robo,-32.920232,-68.821524,12/03/2021
Hecho 586 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Robo,-34.627449,-58.354082,17/12/2018
Hecho 587 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Delito informático,-31.421732,-64.183497,31/07/2018
Hecho 588 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.925038,-57.96414,12/10/2021
Hecho 589 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Evento cultural,-31.605303,-60.68568,20/02/2022
Hecho 590 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.930977,-68.047811,14/01/2018
Hecho 591 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Hallazgo policial,-32.96962,-60.677102,22/05/2020
Hecho 592 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Emergencia sanitaria,-31.414453,-64.212711,19/01/2018
Hecho 593 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.921539,-60.650988,10/04/2018
Hecho 594 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.642368,-58.394103,08/04/2024
Hecho 595 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.459249,-64.176456,15/09/2022
Hecho 596 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.664079,-60.731655,27/09/2018
Hecho 597 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.657923,-60.684174,06/08/2024
Hecho 598 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Evento cultural,-32.850544,-68.877376,03/05/2020
Hecho 599 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.40553,-64.18565,13/01/2024
Hecho 600 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.800382,-65.242305,14/06/2018
Hecho 601 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.638258,-60.681884,09/11/2019
Hecho 602 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Corte de servicios,-34.567847,-58.36851,09/09/2020
Hecho 603 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.413899,-64.214859,04/12/2022
Hecho 604 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Emergencia sanitaria,-26.796314,-65.234054,20/12/2021
Hecho 605 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Incendio,-37.996452,-57.50684,06/02/2019
Hecho 606 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Accidente de tránsito,-31.596051,-60.730064,02/07/2023
Hecho 607 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.815472,-65.440916,18/02/2018
Hecho 608 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.752727,-65.391721,29/07/2023
Hecho 609 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Emergencia sanitaria,-32.948661,-60.676786,22/11/2019
Hecho 610 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.879576,-68.868535,17/09/2020
Hecho 611 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.944044,-57.914687,21/11/2020
Hecho 612 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.768753,-65.417675,12/10/2019
Hecho 613 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.957618,-60.626831,05/09/2023
Hecho 614 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.950684,-57.934798,20/08/2019
Hecho 615 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.954204,-60.68858,20/04/2024
Hecho 616 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Accidente de tránsito,-24.801076,-65.439681,15/01/2024
Hecho 617 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Hallazgo policial,-32.929361,-60.679909,16/08/2019
Hecho 618 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.439178,-64.191052,30/08/2024
Hecho 619 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.908267,-60.64743,31/01/2022
Hecho 620 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.745113,-65.423565,19/09/2024
Hecho 621 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.392804,-64.168765,31/01/2018
Hecho 622 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Hallazgo policial,-24.772724,-65.46075,23/10/2024
Hecho 623 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.822096,-65.217014,07/08/2023
Hecho 624 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.936389,-68.02411,21/10/2022
Hecho 625 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Incendio,-24.796864,-65.390271,11/12/2023
Hecho 626 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.77783,-65.438888,20/09/2018
Hecho 627 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Hallazgo policial,-38.913327,-68.0877,08/01/2020
Hecho 628 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Delito informático,-31.436394,-64.200424,10/01/2024
Hecho 629 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.936124,-68.022313,29/07/2022
Hecho 630 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.820278,-65.449023,15/11/2021
Hecho 631 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.773938,-65.384862,16/02/2019
Hecho 632 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Emergencia sanitaria,-31.444935,-64.160453,30/06/2018
Hecho 633 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Hallazgo policial,-31.639763,-60.709418,30/06/2022
Hecho 634 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.664735,-60.728551,02/06/2019
Hecho 635 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Corte de servicios,-32.946034,-60.633669,27/03/2023
Hecho 636 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.77445,-65.2498,24/01/2024
Hecho 637 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.942294,-57.920179,26/12/2023
Hecho 638 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Hallazgo policial,-38.025126,-57.559666,21/04/2022
Hecho 639 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.767183,-65.427467,15/03/2022
Hecho 640 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.603078,-58.369076,20/07/2022
Hecho 641 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Robo,-26.802146,-65.231531,10/08/2020
Hecho 642 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Corte de servicios,-34.584372,-58.358592,20/05/2024
Hecho 643 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.958308,-68.049114,10/02/2024
Hecho 644 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.948765,-57.950148,05/03/2021
Hecho 645 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.926571,-60.680044,19/09/2018
Hecho 646 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.792389,-65.235479,04/12/2024
Hecho 647 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.425119,-64.209005,22/04/2022
Hecho 648 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.939174,-60.643678,31/10/2023
Hecho 649 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Robo,-31.389708,-64.181737,19/09/2024
Hecho 650 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Accidente de tránsito,-26.835999,-65.250668,13/09/2018
Hecho 651 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.411787,-64.189562,07/08/2024
Hecho 652 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.899608,-57.987438,16/07/2019
Hecho 653 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Manifestación,-32.969568,-60.616684,26/05/2018
Hecho 654 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.394978,-64.154431,06/02/2019
Hecho 655 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Emergencia sanitaria,-32.941584,-60.618957,10/10/2019
Hecho 656 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Emergencia sanitaria,-32.933595,-60.659457,03/04/2018
Hecho 657 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-38.02844,-57.534947,25/07/2019
Hecho 658 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.757015,-65.414396,29/09/2022
Hecho 659 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Hallazgo policial,-24.752059,-65.446753,08/03/2019
Hecho 660 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Robo,-32.914306,-60.636897,19/04/2022
Hecho 661 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.861263,-68.828584,06/04/2022
Hecho 662 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Hallazgo policial,-26.784144,-65.223668,29/06/2022
Hecho 663 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.912682,-68.824186,27/03/2020
Hecho 664 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Emergencia sanitaria,-31.39883,-64.159082,22/09/2018
Hecho 665 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-38.008305,-57.548907,26/07/2020
Hecho 666 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Evento cultural,-31.63294,-60.699119,03/03/2024
Hecho 667 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Hallazgo policial,-31.438682,-64.221135,01/05/2023
Hecho 668 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Incendio,-37.999305,-57.564595,25/11/2020
Hecho 669 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.961641,-68.091283,11/06/2021
Hecho 670 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.643858,-60.682921,05/07/2020
Hecho 671 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.965395,-68.09273,27/09/2021
Hecho 672 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Delito informático,-31.599745,-60.680275,30/11/2022
Hecho 673 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Delito informático,-37.980245,-57.518892,15/05/2018
Hecho 674 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Delito informático,-31.440439,-64.149901,26/05/2024
Hecho 675 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.435516,-64.180397,16/10/2018
Hecho 676 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Robo,-26.797458,-65.236712,09/03/2021
Hecho 677 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.960102,-68.083035,04/03/2020
Hecho 678 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-38.00698,-57.541495,27/03/2024
Hecho 679 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Hallazgo policial,-31.637106,-60.711201,21/05/2022
Hecho 680 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.806237,-65.183359,14/04/2021
Hecho 681 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.924453,-57.920337,18/05/2020
Hecho 682 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.905107,-60.647126,23/05/2023
Hecho 683 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Incendio,-37.977169,-57.510486,14/06/2019
Hecho 684 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Emergencia sanitaria,-31.425037,-64.174758,25/01/2019
Hecho 685 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.648645,-60.679817,09/05/2022
Hecho 686 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.604157,-58.411005,10/10/2024
Hecho 687 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.93426,-57.956612,21/07/2024
Hecho 688 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-37.999492,-57.572821,14/06/2019
Hecho 689 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Robo,-32.921249,-68.882006,29/05/2024
Hecho 690 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.455296,-64.172702,17/04/2023
Hecho 691 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.632776,-58.370441,21/02/2022
Hecho 692 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Corte de servicios,-32.91347,-60.63088,19/09/2018
Hecho 693 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Delito informático,-34.616806,-58.398872,31/12/2022
Hecho 694 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.966914,-68.072547,28/08/2021
Hecho 695 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Hallazgo policial,-31.609455,-60.66341,27/11/2019
Hecho 696 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Accidente de tránsito,-24.767439,-65.403007,21/04/2018
Hecho 697 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.668922,-60.682064,06/05/2023
Hecho 698 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.59937,-58.412069,10/02/2019
Hecho 699 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.830584,-65.193223,15/02/2024
Hecho 700 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Delito informático,-38.954108,-68.084813,02/04/2021
Hecho 701 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Corte de servicios,-38.922915,-68.055558,18/05/2018
Hecho 702 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.785915,-65.22195,11/07/2024
Hecho 703 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.755009,-65.440327,03/12/2023
Hecho 704 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Accidente de tránsito,-34.603003,-58.387496,21/06/2020
Hecho 705 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.864285,-68.881111,09/11/2022
Hecho 706 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Hallazgo policial,-32.909006,-68.848405,17/08/2024
Hecho 707 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.805141,-65.435374,19/06/2018
Hecho 708 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.944086,-57.971192,29/12/2019
Hecho 709 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Delito informático,-31.458233,-64.167864,10/09/2024
Hecho 710 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.576303,-58.367696,03/10/2024
Hecho 711 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.601174,-58.395864,13/09/2020
Hecho 712 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.885986,-57.968508,26/12/2019
Hecho 713 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.948165,-60.648417,01/10/2019
Hecho 714 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.790205,-65.234282,23/10/2021
Hecho 715 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.983403,-60.660888,09/02/2018
Hecho 716 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-38.005002,-57.576354,03/05/2020
Hecho 717 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.905629,-57.952527,26/10/2022
Hecho 718 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Robo,-32.943708,-60.659146,17/04/2022
Hecho 719 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.424267,-64.168647,11/07/2020
Hecho 720 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.594164,-58.351771,25/04/2020
Hecho 721 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-38.010173,-57.567669,02/03/2024
Hecho 722 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.811874,-65.229282,23/08/2020
Hecho 723 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Incendio,-38.940117,-68.051301,05/03/2020
Hecho 724 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Incendio,-32.917507,-60.627227,14/12/2023
Hecho 725 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-38.014045,-57.574653,10/12/2019
Hecho 726 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.980268,-60.650438,07/01/2022
Hecho 727 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Accidente de tránsito,-34.952498,-57.986744,15/04/2021
Hecho 728 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Evento cultural,-38.041481,-57.517364,05/09/2018
Hecho 729 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Accidente de tránsito,-31.420417,-64.187772,22/07/2020
Hecho 730 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.800619,-65.409357,10/08/2023
Hecho 731 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Robo,-34.886385,-57.987642,13/12/2019
Hecho 732 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Accidente de tránsito,-32.915341,-60.66419,22/10/2021
Hecho 733 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Robo,-31.639959,-60.719253,13/06/2018
Hecho 734 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.944402,-68.024801,30/03/2020
Hecho 735 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Manifestación,-32.91644,-68.854684,25/05/2019
Hecho 736 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Evento cultural,-37.981092,-57.565302,12/06/2024
Hecho 737 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Delito informático,-24.821919,-65.463126,18/03/2019
Hecho 738 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Emergencia sanitaria,-31.61282,-60.667423,31/07/2019
Hecho 739 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.917655,-57.939892,11/12/2021
Hecho 740 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Corte de servicios,-34.566677,-58.367751,21/02/2018
Hecho 741 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Hallazgo policial,-31.633748,-60.692908,06/05/2019
Hecho 742 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Accidente de tránsito,-32.893473,-68.876957,24/08/2024
Hecho 743 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Incendio,-31.43378,-64.152197,22/07/2021
Hecho 744 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Hallazgo policial,-34.631155,-58.415208,17/01/2019
Hecho 745 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.93027,-68.039935,03/06/2022
Hecho 746 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Corte de servicios,-31.432359,-64.155065,13/03/2022
Hecho 747 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Robo,-32.922002,-60.647247,07/06/2020
Hecho 748 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Incendio,-34.942482,-57.961295,29/05/2022
Hecho 749 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Emergencia sanitaria,-34.625016,-58.381689,10/04/2018
Hecho 750 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Manifestación,-31.447597,-64.220196,29/10/2021
Hecho 751 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.978643,-60.66767,03/03/2018
Hecho 752 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.830083,-65.247683,22/06/2022
Hecho 753 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Delito informático,-34.948705,-57.985053,09/06/2018
Hecho 754 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.745925,-65.402378,16/10/2020
Hecho 755 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Accidente de tránsito,-34.638448,-58.369813,29/11/2024
Hecho 756 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Incendio,-26.833031,-65.211315,03/03/2021
Hecho 757 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Manifestación,-37.987124,-57.552901,15/08/2019
Hecho 758 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.96622,-60.625961,15/09/2020
Hecho 759 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Hallazgo policial,-32.955608,-60.685094,30/07/2019
Hecho 760 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Incendio,-34.641799,-58.401581,08/07/2023
Hecho 761 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Evento cultural,-32.952318,-60.627148,28/09/2018
Hecho 762 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.946273,-68.023416,15/06/2019
Hecho 763 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Emergencia sanitaria,-32.909659,-60.629785,30/05/2021
Hecho 764 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.92306,-60.627308,23/09/2020
Hecho 765 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Emergencia sanitaria,-26.825561,-65.188659,06/06/2023
Hecho 766 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-37.965582,-57.577,30/11/2019
Hecho 767 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Incendio,-34.895874,-57.946264,05/04/2024
Hecho 768 en Santa Fe,"Hecho sintético registrado en la ciudad de Santa Fe, Argentina.",Incendio,-31.597434,-60.675502,21/01/2024
Hecho 769 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.632526,-58.353126,17/04/2023
Hecho 770 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Emergencia sanitaria,-24.791928,-65.416874,12/07/2021
Hecho 771 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.900763,-68.833188,20/01/2019
Hecho 772 en Rosario,"Hecho sintético registrado en la ciudad de Rosario, Argentina.",Delito informático,-32.934191,-60.64921,20/09/2020
Hecho 773 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Incendio,-24.765345,-65.44011,25/05/2020
Hecho 774 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Emergencia sanitaria,-38.008797,-57.552327,17/11/2021
Hecho 775 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Hallazgo policial,-34.942876,-57.938005,04/07/2023
Hecho 776 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.924983,-68.08968,22/03/2022
Hecho 777 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Robo,-34.611609,-58.393038,14/08/2018
