Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-32.9442,-60.6505,07/03/2020
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.5375,-68.5364,21/07/2019
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-27.3621,-55.9009,12/01/2022
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,22/07/2017
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-38.9516,-68.0591,29/09/2017
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-38.9516,-68.0591,13/07/2024
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,13/01/2022
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-32.8895,-68.8458,01/08/2021
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-54.8019,-68.303,18/08/2022
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-24.7821,-65.4232,13/05/2017
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-54.8019,-68.303,05/10/2022
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-32.9442,-60.6505,02/10/2019
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-38.9516,-68.0591,05/11/2017
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-34.6037,-58.3816,22/02/2020
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-27.3621,-55.9009,22/10/2016
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-27.3621,-55.9009,27/08/2019
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-38.9516,-68.0591,25/09/2023
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-32.9442,-60.6505,07/08/2016
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-27.3621,-55.9009,27/09/2023
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-32.9442,-60.6505,24/02/2016
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-32.9442,-60.6505,15/01/2019
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-24.7821,-65.4232,02/04/2017
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-27.3621,-55.9009,03/03/2020
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-26.8083,-65.2176,12/09/2016
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-32.9442,-60.6505,02/09/2018
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.4201,-64.1888,02/08/2023
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-38.9516,-68.0591,15/12/2019
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-32.8895,-68.8458,26/03/2018
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-31.4201,-64.1888,16/05/2019
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.4201,-64.1888,27/02/2020
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-26.8083,-65.2176,24/07/2015
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-32.9442,-60.6505,14/10/2019
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-27.3621,-55.9009,28/12/2019
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-32.9442,-60.6505,10/01/2024
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-26.8083,-65.2176,07/01/2022
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-26.8083,-65.2176,10/04/2015
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-38.9516,-68.0591,24/08/2022
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-38.9516,-68.0591,08/05/2018
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-32.9442,-60.6505,13/05/2022
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-32.9442,-60.6505,02/10/2016
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-54.8019,-68.303,10/05/2021
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,29/08/2023
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.5375,-68.5364,08/09/2017
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.4201,-64.1888,28/06/2018
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-32.9442,-60.6505,16/06/2018
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-38.9516,-68.0591,24/11/2016
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-27.3621,-55.9009,06/09/2020
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,11/01/2024
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,09/11/2017
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-31.4201,-64.1888,27/04/2017
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-32.9442,-60.6505,04/12/2016
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,27/10/2016
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-34.6037,-58.3816,23/04/2018
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-24.7821,-65.4232,20/11/2020
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-32.9442,-60.6505,17/11/2020
Incidente registrado en Neuquén,Autoridades locales reportaron un incidente ocurrido en Neuquén. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-38.9516,-68.0591,04/07/2022
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-34.6037,-58.3816,11/11/2019
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,16/09/2021
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-27.3621,-55.9009,17/02/2018
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-24.7821,-65.4232,15/07/2019
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-34.6037,-58.3816,21/06/2023
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,08/02/2016
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-32.8895,-68.8458,10/07/2022
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,21/10/2021
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-32.8895,-68.8458,28/09/2020
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,10/03/2024
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,27/09/2017
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.5375,-68.5364,18/12/2022
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-27.3621,-55.9009,07/04/2021
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.5375,-68.5364,28/03/2020
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-34.6037,-58.3816,11/09/2015
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-32.9442,-60.6505,09/04/2021
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-32.9442,-60.6505,11/12/2016
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-24.7821,-65.4232,29/12/2021
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Evento sanitario,-32.9442,-60.6505,09/02/2016
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-26.8083,-65.2176,25/11/2020
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.4201,-64.1888,24/02/2016
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-26.8083,-65.2176,15/07/2022
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-31.5375,-68.5364,05/04/2024
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-32.9442,-60.6505,30/05/2019
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.4201,-64.1888,26/01/2018
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Inundación,-54.8019,-68.303,19/01/2020
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,18/09/2021
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-26.8083,-65.2176,19/07/2016
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-24.7821,-65.4232,26/04/2015
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-24.7821,-65.4232,04/09/2015
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-26.8083,-65.2176,08/10/2017
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-54.8019,-68.303,21/08/2016
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-31.5375,-68.5364,13/10/2021
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Natural - Incendio,-54.8019,-68.303,15/04/2015
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,22/06/2015
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-34.6037,-58.3816,03/01/2019
"Incidente registrado en Ushuaia, Tierra del Fuego","Autoridades locales reportaron un incidente ocurrido en Ushuaia, Tierra del Fuego. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-54.8019,-68.303,14/11/2020
Incidente registrado en Salta,Autoridades locales reportaron un incidente ocurrido en Salta. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Accidente industrial,-24.7821,-65.4232,26/11/2017
Incidente registrado en Buenos Aires,Autoridades locales reportaron un incidente ocurrido en Buenos Aires. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-34.6037,-58.3816,26/02/2019
"Incidente registrado en Rosario, Santa Fe","Autoridades locales reportaron un incidente ocurrido en Rosario, Santa Fe. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-32.9442,-60.6505,06/08/2017
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-31.4201,-64.1888,26/11/2015
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-32.8895,-68.8458,03/03/2023
"Incidente registrado en Posadas, Misiones","Autoridades locales reportaron un incidente ocurrido en Posadas, Misiones. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.",Desastre Tecnológico - Accidente industrial,-27.3621,-55.9009,10/02/2023
Incidente registrado en San Juan,Autoridades locales reportaron un incidente ocurrido en San Juan. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.5375,-68.5364,27/03/2019
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Tecnológico - Evento sanitario,-31.4201,-64.1888,23/02/2021
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.4201,-64.1888,05/08/2021
Incidente registrado en Mendoza,Autoridades locales reportaron un incidente ocurrido en Mendoza. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-32.8895,-68.8458,02/05/2024
Incidente registrado en Córdoba,Autoridades locales reportaron un incidente ocurrido en Córdoba. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Incendio,-31.4201,-64.1888,31/01/2020
Incidente registrado en San Miguel de Tucumán,Autoridades locales reportaron un incidente ocurrido en San Miguel de Tucumán. El evento generó impacto en la comunidad y activó protocolos de emergencia. Equipos especializados trabajan para mitigar las consecuencias.,Desastre Natural - Inundación,-26.8083,-65.2176,27/09/2022
